Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category
嘉育室內裝潢- 彰化室內裝潢｜雲林室內裝潢｜嘉義室內裝潢,https://www.0966553378.com.tw/,'+886966553378,631台灣雲林縣大埤鄉尚義村106號-1號,5.0,110,雲林縣,雲林縣大埤鄉,23.6322657,120.4538483,"自訂房屋建築商 in Dongshi Township, Taiwan",https://www.google.com/maps/place/%E5%98%89%E8%82%B2%E5%AE%A4%E5%85%A7%E8%A3%9D%E6%BD%A2-+%E5%BD%B0%E5%8C%96%E5%AE%A4%E5%85%A7%E8%A3%9D%E6%BD%A2%EF%BD%9C%E9%9B%B2%E6%9E%97%E5%AE%A4%E5%85%A7%E8%A3%9D%E6%BD%A2%EF%BD%9C%E5%98%89%E7%BE%A9%E5%AE%A4%E5%85%A7%E8%A3%9D%E6%BD%A2/data=!4m7!3m6!1s0x346ebbd947a116e1:0xaf7bf4f7101f0fe1!8m2!3d23.6322657!4d120.4538483!16s%2Fg%2F11f50rglvy!19sChIJ4RahR9m7bjQR4Q8fEPf0e68?authuser=0&hl=zh-TW&rclk=1,No,建築修復服務
勝紀建設股份有限公司,https://www.104.com.tw/company/1a2x6bmn94?jobsource=checkc,'+88672696688,802台灣高雄市苓雅區城北里三多四路110號19樓之2,,,高雄市,802高雄市,22.612304,120.298872,"建築公司 in Lanyu Township, Taiwan",https://www.google.com/maps/place/%E5%8B%9D%E7%B4%80%E5%BB%BA%E8%A8%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x2a3652a3b7c89c63:0x77596552c3cec7d2!8m2!3d22.612304!4d120.298872!16s%2Fg%2F11vbbhvybr!19sChIJY5zIt6NSNioR0sfOw1JlWXc?authuser=0&hl=zh-TW&rclk=1,No,建築公司
民豐營造有限公司,https://www.104.com.tw/company/1a2x6bnc7x?jobsource=google,,540台灣南投縣南投市三和里中山南街43號,5.0,1,南投縣,南投縣南投市,23.9018461,120.6874332,"建築公司 in Yuchi Township, Taiwan",https://www.google.com/maps/place/%E6%B0%91%E8%B1%90%E7%87%9F%E9%80%A0%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3469178fd601050d:0xca735187e152e38d!8m2!3d23.9018461!4d120.6874332!16s%2Fg%2F11jygklbn2!19sChIJDQUB1o8XaTQRjeNS4YdRc8o?authuser=0&hl=zh-TW&rclk=1,No,建築公司
超晟營造股份有限公司,https://www.104.com.tw/company/7rbrlx4,'+88676210736,820台灣台灣省岡山區竹圍里竹圍東街182巷10號,3.8,9,TW,20省岡山區,22.798757,120.303538,"土木工程公司 in Liugui District, Taiwan",https://www.google.com/maps/place/%E8%B6%85%E6%99%9F%E7%87%9F%E9%80%A0%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x346e0dce08cd7a13:0x6dce8a26a76df153!8m2!3d22.798757!4d120.303538!16s%2Fg%2F1pztwwr5p!19sChIJE3rNCM4NbjQRU_FtpyaKzm0?authuser=0&hl=zh-TW&rclk=1,No,建築公司
禾興實業有限公司,https://www.1111.com.tw/corp/70473581/,'+886492916622,545台灣南投縣埔里鎮鐵山里鐵山路294-3號,4.0,1,南投縣,南投縣埔里鎮,23.9749146,120.9392663,"建築公司 in Renai Township, Taiwan",https://www.google.com/maps/place/%E7%A6%BE%E8%88%88%E5%AF%A6%E6%A5%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x34684b4efeb81ad5:0x216d8bb5625c61bb!8m2!3d23.9749146!4d120.9392663!16s%2Fg%2F11b67gdqd5!19sChIJ1Rq4_k5LaDQRu2FcYrWLbSE?authuser=0&hl=zh-TW&rclk=1,No,工程外判商
帝郡股份有限公司、帝郡營造股份有限公司,https://www.168dijun.com/,'+886435083115,50046台灣彰化縣彰化市西勢里忠孝街47號,5.0,2,彰化縣,彰化縣彰化市,24.0827525,120.5354934,"房屋建造商 in Yongjing Township, Taiwan",https://www.google.com/maps/place/%E5%B8%9D%E9%83%A1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E3%80%81%E5%B8%9D%E9%83%A1%E7%87%9F%E9%80%A0%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x346939bd0f670237:0x320c27ce5d6831fd!8m2!3d24.0827525!4d120.5354934!16s%2Fg%2F11fpgs8192!19sChIJNwJnD705aTQR_TFoXc4nDDI?authuser=0&hl=zh-TW&rclk=1,No,自訂房屋建築商
聯上開發股份有限公司,http://www.5v.com.tw/,'+886227229898,110台灣臺北市信義區興雅里忠孝東路五段68號,3.5,20,臺北市,110臺北市,25.0405444,121.5667909,"建築公司 in Gongliao District, Taiwan",https://www.google.com/maps/place/%E8%81%AF%E4%B8%8A%E9%96%8B%E7%99%BC%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3442aba0533d60e5:0xe6330e00fdc50dcc!8m2!3d25.0405444!4d121.5667909!16s%2Fg%2F1pzsvnxhp!19sChIJ5WA9U6CrQjQRzA3F_QAOM-Y?authuser=0&hl=zh-TW&rclk=1,No,建築公司
宏邦營造股份有限公司/翔鴻營造,https://www.7632076.com.tw/,'+88647634536,500台灣彰化縣彰化市西勢里金馬路三段439號,5.0,1,彰化縣,彰化縣彰化市,24.0800507,120.5300606,"建築公司 in Tianzhong Township, Taiwan",https://www.google.com/maps/place/%E5%AE%8F%E9%82%A6%E7%87%9F%E9%80%A0%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%2F%E7%BF%94%E9%B4%BB%E7%87%9F%E9%80%A0/data=!4m7!3m6!1s0x3469389d3d514ae1:0x3127f40ebfcf7e92!8m2!3d24.0800507!4d120.5300606!16s%2Fg%2F1pzrmkz58!19sChIJ4UpRPZ04aTQRkn7Pvw70JzE?authuser=0&hl=zh-TW&rclk=1,No,建築公司
瑛盛建設有限公司,https://www.7797799.com.tw/,'+88687797799,912台灣屏東縣內埔鄉豐田村信東路98號,4.6,5,屏東縣,屏東縣內埔鄉,22.6316293,120.5509842,"建築公司 in Yongan District, Taiwan",https://www.google.com/maps/place/%E7%91%9B%E7%9B%9B%E5%BB%BA%E8%A8%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x346e22c09d42a649:0x6e9eedbcb9c28030!8m2!3d22.6316293!4d120.5509842!16s%2Fg%2F1pztpl4cy!19sChIJSaZCncAibjQRMIDCubztnm4?authuser=0&hl=zh-TW&rclk=1,No,建築公司
鴻毅企業工程行,http://8631132.strikingly.com/,'+88688631132,924台灣屏東縣崁頂鄉北勢村北勢路37之3號,5.0,3,屏東縣,屏東縣崁頂鄉,22.5109759,120.4880115,"承包商 in Niaosong District, Taiwan",https://www.google.com/maps/place/%E9%B4%BB%E6%AF%85%E4%BC%81%E6%A5%AD%E5%B7%A5%E7%A8%8B%E8%A1%8C/data=!4m7!3m6!1s0x346e1fb6233d6b95:0xf59c600f3a16c77c!8m2!3d22.5109759!4d120.4880115!16s%2Fg%2F1pzvmm4ll!19sChIJlWs9I7YfbjQRfMcWOg9gnPU?authuser=0&hl=zh-TW&rclk=1,No,承包商
施健泰土木技師事務所,https://www.888civil.com/vendor/com615,'+88662362527,701台灣臺南市東區裕農路320號,5.0,5,臺南市,701臺南市,22.9867606,120.2291342,"土木工程公司 in Yanchao District, Taiwan",https://www.google.com/maps/place/%E6%96%BD%E5%81%A5%E6%B3%B0%E5%9C%9F%E6%9C%A8%E6%8A%80%E5%B8%AB%E4%BA%8B%E5%8B%99%E6%89%80/data=!4m7!3m6!1s0x346e76bd6bcc37bf:0xa959ed41bc23a2c8!8m2!3d22.9867606!4d120.2291342!16s%2Fg%2F1pzspnm8d!19sChIJvzfMa712bjQRyKIjvEHtWak?authuser=0&hl=zh-TW&rclk=1,No,土木工程公司
洲邑工程有限公司,http://93812.find168.com.tw/,,111台灣臺北市士林區承德里承德路四段83號7F-1,5.0,1,臺北市,111臺北市,25.0827277,121.5236648,"土木工程公司 in New Taipei City, Taiwan",https://www.google.com/maps/place/%E6%B4%B2%E9%82%91%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3442af520d4498a1:0xd6ca5202e955548d!8m2!3d25.0827277!4d121.5236648!16s%2Fg%2F11y9pp5jyl!19sChIJoZhEDVKvQjQRjVRV6QJSytY?authuser=0&hl=zh-TW&rclk=1,No,土木工程公司
商宸建設有限公司,https://www.ace-house.com.tw/,'+88647625586,500台灣彰化縣彰化市崙平南路臨274之1號,3.0,1,彰化縣,彰化縣彰化市,24.0607973,120.5262512,"建築公司 in Tianzhong Township, Taiwan",https://www.google.com/maps/place/%E5%95%86%E5%AE%B8%E5%BB%BA%E8%A8%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3469475ad60a2c45:0x5b49eaea1ce46a80!8m2!3d24.0607973!4d120.5262512!16s%2Fg%2F11rq7rf6lr!19sChIJRSwK1lpHaTQRgGrkHOrqSVs?authuser=0&hl=zh-TW&rclk=1,No,建築公司
鼎創營造股份有限公司,https://www.ad-group.com.tw/ding-chuang/,'+88662998560,708台灣臺南市安平區平通里慶平路571號9樓,3.0,2,臺南市,708臺南市,22.9976496,120.1698903,"建築公司 in Yujing District, Taiwan",https://www.google.com/maps/place/%E9%BC%8E%E5%89%B5%E7%87%9F%E9%80%A0%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x346e7788d2376fe9:0xbaa04a83beb45479!8m2!3d22.9976496!4d120.1698903!16s%2Fg%2F11pv0g5rhb!19sChIJ6W830oh3bjQReVS0voNKoLo?authuser=0&hl=zh-TW&rclk=1,No,建築公司
長虹及聯虹售服中心,https://adh.tw/3PH2OSB,'+886426576966,436台灣臺中市清水區四維路二段港新五路,4.3,102,臺中市,436臺中市,24.2683706,120.5403194,"房屋建造商 in Yuanli Township, Taiwan",https://www.google.com/maps/place/%E9%95%B7%E8%99%B9%E5%8F%8A%E8%81%AF%E8%99%B9%E5%94%AE%E6%9C%8D%E4%B8%AD%E5%BF%83/data=!4m7!3m6!1s0x3469157e9ae6118b:0xb5349c1335bd6a5f!8m2!3d24.2683706!4d120.5403194!16s%2Fg%2F11gxw19qyg!19sChIJixHmmn4VaTQRX2q9NROcNLU?authuser=0&hl=zh-TW&rclk=1,No,建築公司
雅緻住宅事業股份有限公司,https://www.aghouse.com.tw/,'+88634071122,325台灣桃園市龍潭區渴望里渴望一路158巷38號,4.7,55,桃園市,325桃園市,24.841906,121.1793478,"自訂房屋建築商 in Zaoqiao Township, Taiwan",https://www.google.com/maps/place/%E9%9B%85%E7%B7%BB%E4%BD%8F%E5%AE%85%E4%BA%8B%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x34683d6ee3abcb05:0xd0561341544366c5!8m2!3d24.841906!4d121.1793478!16s%2Fg%2F11btrrc_sw!19sChIJBcur4249aDQRxWZDVEETVtA?authuser=0&hl=zh-TW&rclk=1,No,建築公司
天苑空苑雲苑｜台中設計·修繕·防水抓漏,https://altumlocum.wordpress.com/,'+886932271912,411011台灣臺中市太平區中山路一段215南巷1號4樓,5.0,10,臺中市,011臺中市,24.1429515,120.7326987,"建築修復服務 in Yongjing Township, Taiwan",https://www.google.com/maps/place/%E5%A4%A9%E8%8B%91%E7%A9%BA%E8%8B%91%E9%9B%B2%E8%8B%91%EF%BD%9C%E5%8F%B0%E4%B8%AD%E8%A8%AD%E8%A8%88%C2%B7%E4%BF%AE%E7%B9%95%C2%B7%E9%98%B2%E6%B0%B4%E6%8A%93%E6%BC%8F/data=!4m7!3m6!1s0x346923f963492d2b:0x9986973473f1fce4!8m2!3d24.1429515!4d120.7326987!16s%2Fg%2F11t5lz94vl!19sChIJKy1JY_kjaTQR5PzxczSXhpk?authuser=0&hl=zh-TW&rclk=1,No,建築修復服務
屏東自地自建,https://apple-work.com.tw/,'+886911029242,900台灣屏東縣屏東市廣東路954巷34弄3號。,5.0,6,屏東縣,屏東縣屏東市,22.689653,120.4860234,"自訂房屋建築商 in Dawu Township, Taiwan",https://www.google.com/maps/place/%E5%B1%8F%E6%9D%B1%E8%87%AA%E5%9C%B0%E8%87%AA%E5%BB%BA/data=!4m7!3m6!1s0x346e17a1365b3a83:0x18ea0e9f76588510!8m2!3d22.689653!4d120.4860234!16s%2Fg%2F11cs23k_63!19sChIJgzpbNqEXbjQREIVYdp8O6hg?authuser=0&hl=zh-TW&rclk=1,No,建築修復服務
桓豐工程有限公司,http://arch-taiwan.com.tw/,'+88635353707,300台灣新竹市北區舊港157 號,4.5,2,新竹市,300新竹市,24.8434949,120.9429194,"建築公司 in Zaoqiao Township, Taiwan",https://www.google.com/maps/place/%E6%A1%93%E8%B1%90%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3468345861ea7989:0x8bbaafefa14e5e91!8m2!3d24.8434949!4d120.9429194!16s%2Fg%2F11cjj6n1dc!19sChIJiXnqYVg0aDQRkV5Ooe-vuos?authuser=0&hl=zh-TW&rclk=1,No,建築公司
裕發營造工程有限公司,https://www.arch-world.com.tw/Company/95763.html,'+88676438299,832台灣高雄市林園區文賢里文賢南路226巷2號,4.4,8,高雄市,832高雄市,22.4984041,120.3930265,"建築公司 in Yanpu Township, Taiwan",https://www.google.com/maps/place/%E8%A3%95%E7%99%BC%E7%87%9F%E9%80%A0%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3471e2630415360f:0x38d5334326ced6c0!8m2!3d22.4984041!4d120.3930265!16s%2Fg%2F11gglssykz!19sChIJDzYVBGPicTQRwNbOJkMz1Tg?authuser=0&hl=zh-TW&rclk=1,No,建築公司
鎰興建設有限公司,https://www.archessence888.com.tw/,'+88648381368,510台灣彰化縣員林市三條里員林大道三段181號,5.0,17,彰化縣,彰化縣員林市,23.9593118,120.5858712,"房屋建造商 in Yuchi Township, Taiwan",https://www.google.com/maps/place/%E9%8E%B0%E8%88%88%E5%BB%BA%E8%A8%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x346936fc05e6e591:0x450615ab9fb2e4a6!8m2!3d23.9593118!4d120.5858712!16s%2Fg%2F11cjk6_4jx!19sChIJkeXmBfw2aTQRpuSyn6sVBkU?authuser=0&hl=zh-TW&rclk=1,No,建築公司
建築學人地產發展股份有限公司,http://www.archi-pur.com/,'+886223692369,106台灣臺北市大安區龍坡里和平東路一段250號,3.8,5,臺北市,106臺北市,25.0260817,121.532734,"房屋建造商 in Dayuan District, Taiwan",https://www.google.com/maps/place/%E5%BB%BA%E7%AF%89%E5%AD%B8%E4%BA%BA%E5%9C%B0%E7%94%A2%E7%99%BC%E5%B1%95%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3442abb6da80a7ad:0xb2757b2ba6e7a72f!8m2!3d25.0260817!4d121.532734!16s%2Fg%2F1pzsvhqby!19sChIJraeA2rarQjQRL6fnpit7dbI?authuser=0&hl=zh-TW&rclk=1,No,建築公司
"宏信土木包工業 - 彰化土木工程,景觀工程",https://www.archi.net.tw/tw/company/113863/index.html,,524台灣彰化縣溪州鄉柑園村溪下路一段72號,5.0,6,彰化縣,彰化縣溪州鄉,23.8272805,120.5413438,"土木工程公司 in Dacheng Township, Taiwan","https://www.google.com/maps/place/%E5%AE%8F%E4%BF%A1%E5%9C%9F%E6%9C%A8%E5%8C%85%E5%B7%A5%E6%A5%AD+-+%E5%BD%B0%E5%8C%96%E5%9C%9F%E6%9C%A8%E5%B7%A5%E7%A8%8B,%E6%99%AF%E8%A7%80%E5%B7%A5%E7%A8%8B/data=!4m7!3m6!1s0x346ecb9caa3956af:0xcdcba546d73bdf6d!8m2!3d23.8272805!4d120.5413438!16s%2Fg%2F11rzwp01h7!19sChIJr1Y5qpzLbjQRbd8710aly80?authuser=0&hl=zh-TW&rclk=1",No,承包商
"耀勝工程有限公司 - 地下室開挖,房屋增建,房屋改建",https://www.archi.net.tw/tw/company/132936/index.html,'+886988129570,815台灣高雄市大社區神農里翠屏路84巷61號,5.0,1,高雄市,815高雄市,22.7291838,120.3515736,"房屋建造商 in Wanluan Township, Taiwan","https://www.google.com/maps/place/%E8%80%80%E5%8B%9D%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8+-+%E5%9C%B0%E4%B8%8B%E5%AE%A4%E9%96%8B%E6%8C%96,%E6%88%BF%E5%B1%8B%E5%A2%9E%E5%BB%BA,%E6%88%BF%E5%B1%8B%E6%94%B9%E5%BB%BA/data=!4m7!3m6!1s0x346e1165228ef65f:0xb388f5cdaf172d0a!8m2!3d22.7291838!4d120.3515736!16s%2Fg%2F11szfm_ffz!19sChIJX_aOImURbjQRCi0Xr831iLM?authuser=0&hl=zh-TW&rclk=1",No,承包商
基讚工程有限公司,https://www.archi.net.tw/tw/company/41/index.html,'+88639559916,"265台灣宜蘭縣羅東鎮樹林里樹人路38號1號,3樓",3.7,3,宜蘭縣,宜蘭縣羅東鎮,24.6816579,121.7634098,"建築公司 in Datong Township, Taiwan",https://www.google.com/maps/place/%E5%9F%BA%E8%AE%9A%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3467e6803c407c57:0x7a63c6db1123887d!8m2!3d24.6816579!4d121.7634098!16s%2Fg%2F1pzxtsxl0!19sChIJV3xAPIDmZzQRfYgjEdvGY3o?authuser=0&hl=zh-TW&rclk=1,No,建築公司
"安順開發工程有限公司 - 鋼板樁,地質改良,基樁工程",https://www.archi.net.tw/tw/company/70139/index.html,,735台灣臺南市下營區後街里中正北路117號,5.0,1,臺南市,735臺南市,23.2378215,120.2613616,"土木工程公司 in Dongshan District, Taiwan","https://www.google.com/maps/place/%E5%AE%89%E9%A0%86%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8+-+%E9%8B%BC%E6%9D%BF%E6%A8%81,%E5%9C%B0%E8%B3%AA%E6%94%B9%E8%89%AF,%E5%9F%BA%E6%A8%81%E5%B7%A5%E7%A8%8B/data=!4m7!3m6!1s0x346e874992e6a2c3:0xf459899cc1e5d19c!8m2!3d23.2378215!4d120.2613616!16s%2Fg%2F11s_rvxprc!19sChIJw6LmkkmHbjQRnNHlwZyJWfQ?authuser=0&hl=zh-TW&rclk=1",No,承包商
苗珠企業有限公司（油壓軟管）,https://www.archi.net.tw/tw/company/75130/index.html,'+88637263231,360台灣苗栗縣苗栗市福安里北勢大橋20號,4.7,3,苗栗縣,苗栗縣苗栗市,24.5947421,120.8233191,"土木工程公司 in Taian Township, Taiwan",https://www.google.com/maps/place/%E8%8B%97%E7%8F%A0%E4%BC%81%E6%A5%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%EF%BC%88%E6%B2%B9%E5%A3%93%E8%BB%9F%E7%AE%A1%EF%BC%89/data=!4m7!3m6!1s0x3469ade6046f6217:0xa1342171ab9f135e!8m2!3d24.5947421!4d120.8233191!16s%2Fg%2F11s_b61yxf!19sChIJF2JvBOataTQRXhOfq3EhNKE?authuser=0&hl=zh-TW&rclk=1,No,承包商
羅德一田,https://archlotus.weebly.com/,'+88653742100,61544台灣嘉義縣六腳鄉溪厝村４１,4.8,6,嘉義縣,嘉義縣六腳鄉,23.4941046,120.2750335,"房屋建造商 in Yunlin, Taiwan",https://www.google.com/maps/place/%E7%BE%85%E5%BE%B7%E4%B8%80%E7%94%B0/data=!4m7!3m6!1s0x346e9998d42260e9:0xf2b4e173bd8d5bf7!8m2!3d23.4941046!4d120.2750335!16s%2Fg%2F11rndm_g8m!19sChIJ6WAi1JiZbjQR91uNvXPhtPI?authuser=0&hl=zh-TW&rclk=1,No,房屋建造商
