Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category
Ciemupes zivju dīķi,,+37129267606,"Priežu iela, Ciemupe, Ogresgala pagasts, Ogres novads, LV-5041, Latvija","4,3",37,LV,Ogres novads,56.778159,24.6369722,"Zivju ferma in Riga, Latvia",https://www.google.com/maps/place/Ciemupes+zivju+d%C4%AB%C4%B7i/data=!4m7!3m6!1s0x46e9251e12115191:0x140ede9b372f8f57!8m2!3d56.778159!4d24.6369722!16s%2Fg%2F11p5dly62_!19sChIJkVEREh4l6UYRV48vN5veDhQ?authuser=0&hl=lv&rclk=1,No,Zivju ferma
Брусника Балини,,,"Garkalnes pagasts, Ropažu novads, LV-2137, Latvija","4,4",8,LV,Ropažu novads,57.0191838,24.4667277,"Akvakultūras ferma in Riga, Latvia",https://www.google.com/maps/place/%D0%91%D1%80%D1%83%D1%81%D0%BD%D0%B8%D0%BA%D0%B0+%D0%91%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8/data=!4m7!3m6!1s0x46e93528ae99b1c5:0xec6c3a42ba24eaa4!8m2!3d57.0191838!4d24.4667277!16s%2Fg%2F11b8zcbpv_!19sChIJxbGZrig16UYRpOokukI6bOw?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
CEA Farm SIA,https://www.ceafarming.com/,+37125703358,"Vecozoli, k-11, Zaķumuiža, Ropažu novads, LV-2133, Latvija","5,0",3,LV,Ropažu novads,56.9625223,24.5076108,"Akvakultūras ferma in Riga, Latvia",https://www.google.com/maps/place/CEA+Farm+SIA/data=!4m7!3m6!1s0x46e93582b6c7005b:0xc17d56a600af2f7!8m2!3d56.9625223!4d24.5076108!16s%2Fg%2F11v5ywng9r!19sChIJWwDHtoI16UYR9_IKYGrVFww?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
Zivs uz ledus,,+37129129951,"Jaunciedras, Ropaži, Ropažu pagasts, Ropažu novads, LV-2135, Latvija","4,7",12,LV,Ropažu novads,56.9685802,24.7098331,"Akvakultūras ferma in Riga, Latvia",https://www.google.com/maps/place/Zivs+uz+ledus/data=!4m7!3m6!1s0x46e9372e81326d99:0x530a80749fbf694a!8m2!3d56.9685802!4d24.7098331!16s%2Fg%2F11fcps7_51!19sChIJmW0ygS436UYRSmm_n3SAClM?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
Z/S Pavāri,,,"Grenctāles pienotava, Brunavas pagasts, Bauskas novads, LV-3907, Latvija","5,0",6,LV,Bauskas novads,56.3194225,24.3204085,"Akvakultūras ferma in Riga, Latvia",https://www.google.com/maps/place/Z%2FS+Pav%C4%81ri/data=!4m7!3m6!1s0x46e8bf57dd4594d7:0xa95f956e5228d3b0!8m2!3d56.3194225!4d24.3204085!16s%2Fg%2F11jm9th7j5!19sChIJ15RF3Ve_6EYRsNMoUm6VX6k?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
SIA MSDM,https://www.uzkodulaiks.lv/,+37125121578,"Silmaļu iela 19, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvija","5,0",10,LV,Salaspils novads,56.8615204,24.3333862,"Jūras velšu vairumtirgotājs in Riga, Latvia",https://www.google.com/maps/place/SIA+MSDM/data=!4m7!3m6!1s0xa98795f2876cdfa3:0x5301cc5bd5bc06aa!8m2!3d56.8615204!4d24.3333862!16s%2Fg%2F11xvxr7t_j!19sChIJo99sh_KVh6kRqga81VvMAVM?authuser=0&hl=lv&rclk=1,No,Jūras velšu vairumtirgotājs
Kaigo,http://www.kaigo.lv/contact-us/,+37125408555,"Braslas iela 22D, Vidzemes priekšpilsēta, Rīga, LV-1084, Latvija","5,0",1,LV,Rīga,56.9580741,24.1651672,"Jūras velšu vairumtirgotājs in Riga, Latvia",https://www.google.com/maps/place/Kaigo/data=!4m7!3m6!1s0x46eece40d1025839:0xd99158664dcbbd23!8m2!3d56.9580741!4d24.1651672!16s%2Fg%2F11h9gtxcch!19sChIJOVgC0UDO7kYRI73LTWZYkdk?authuser=0&hl=lv&rclk=1,No,Jūras velšu vairumtirgotājs
"""Lotana"", SIA",http://lotana.lv/,+37128444805,"Viskaļu iela 3, Vidzemes priekšpilsēta, Rīga, LV-1026, Latvija","4,7",3,LV,Rīga,56.9840225,24.1854302,"Jūras velšu vairumtirgotājs in Riga, Latvia","https://www.google.com/maps/place/%22Lotana%22,+SIA/data=!4m7!3m6!1s0x46eece05a6f070f5:0xb4b1eed08c9e85ad!8m2!3d56.9840225!4d24.1854302!16s%2Fg%2F1xn_m28q!19sChIJ9XDwpgXO7kYRrYWejNDusbQ?authuser=0&hl=lv&rclk=1",No,Jūras velšu vairumtirgotājs
"SIA ""VIDO"" zivju produkcijas ražošanas uzņēmums",,+37163487746,"Nākotnes iela 22, Liepāja, LV-3402, Latvija","4,5",52,LV,Liepāja,56.5497258,21.0471175,"Zivju apstrādes uzņēmums in Liepāja, Latvia",https://www.google.com/maps/place/SIA+%22VIDO%22+zivju+produkcijas+ra%C5%BEo%C5%A1anas+uz%C5%86%C4%93mums/data=!4m7!3m6!1s0x46faa7c34e9b2d2d:0x9724bf847e82ff94!8m2!3d56.5497258!4d21.0471175!16s%2Fg%2F11fx89xb6t!19sChIJLS2bTsOn-kYRlP-CfoS_JJc?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
"SIA ""Silverfish""",http://www.hanters.eu/,+37129576262,"Vānes iela, Liepāja, LV-3405, Latvija","5,0",2,LV,Liepāja,56.5359925,21.0343072,"Zivju apstrādes uzņēmums in Liepāja, Latvia",https://www.google.com/maps/place/SIA+%22Silverfish%22/data=!4m7!3m6!1s0x46faa7d2aa93dd31:0xe4db8cca708ea7f3!8m2!3d56.5359925!4d21.0343072!16s%2Fg%2F11q43nwcyk!19sChIJMd2TqtKn-kYR86eOcMqM2-Q?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
"Roja F.C.T. , SIA",http://www.rojafct.lv/,+37163291160,"Raiņa iela 10, Valdemārpils, Valdemārpils pilsēta, Talsu novads, LV-3260, Latvija","4,8",4,LV,Talsu novads,57.3751085,22.5877929,"Konservu fabrika in Liepāja, Latvia","https://www.google.com/maps/place/Roja+F.C.T.+,+SIA/data=!4m7!3m6!1s0x46ee3c2f6fd5b479:0xec018b26f24f718!8m2!3d57.3751085!4d22.5877929!16s%2Fg%2F11b6ll9xj4!19sChIJebTVby887kYRGPckb7IYwA4?authuser=0&hl=lv&rclk=1",No,Konservu fabrika
Ērika Rāvas zemnieku saimniecība,https://www.facebook.com/ZivisnoErikaRavaszs,+37129249390,"Stagari, Durbes pagasts, Dienvidkurzemes novads, LV-3445, Latvija","4,9",27,LV,Dienvidkurzemes novads,56.5608695,21.4635767,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/%C4%92rika+R%C4%81vas+zemnieku+saimniec%C4%ABba/data=!4m7!3m6!1s0x46efffcc2bfea945:0x223c475c9efbeedf!8m2!3d56.5608695!4d21.4635767!16s%2Fg%2F11jf_rs5j1!19sChIJRan-K8z_70YR3-77nlxHPCI?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
Zivju audzētava PELČI,http://www.bior.lv/,+37126142500,"3322, Pelči, Pelču pagasts, Latvija","4,8",17,LV,Pelči,56.9213258,21.9745754,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/Zivju+audz%C4%93tava+PEL%C4%8CI/data=!4m7!3m6!1s0x46efdb1bb2e2788b:0xd31b3b2864b9b3e5!8m2!3d56.9213258!4d21.9745754!16s%2Fg%2F11f04g1gf_!19sChIJi3jishvb70YR5bO5ZCg7G9M?authuser=0&hl=lv&rclk=1,No,Zivju ferma
